地浸砂岩型钻孔分层地质特征表,,,,,,,,,,,,,,,,,,,
工作区编号(必填),钻孔编号(必填),分层号(必填),换层深度(m),岩石分层厚度(m),地层代号,年代地层单位名称(有提示信息DSA),岩石地层单位名称(有提示信息DSB),花纹代号,粒度(有提示信息YAN),岩石名称(有提示信息YSEB),岩性描述,地质描述,碳酸岩含量,岩石固结程度,其他（岩石成分）,轴心夹角度(岩层倾角),备注,数据入库日期(年.月.日),,
1,2,3,4,,
MDBTAD,GCJCBN,MDLOA,HCSD,TKACCM,DCDH,DSF,DSBF,YSHFA,YXLD,YSEB,PKICGA,DZMS,FCTSY,FCGJCD,YSQT,GCJLIJ,MDLZZ,GGDDIW,,
220620,P3632,34,171.8,1.7,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3632,35,177.55,5.75,J2x1,,中侏罗统西山窑组下段,,粉砂,粉砂岩,灰色粉砂岩,灰色粉砂岩,I,,,,,,
220620,P3632,36,180.05,2.5,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,.灰色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,37,180.45,0.4,J2x1,,中侏罗统西山窑组下段,,煤,煤,.第七煤,.第七煤,I,,,,,,
220620,P3632,38,181,0.55,J2x1,,中侏罗统西山窑组下段,,泥,含炭泥岩,.黑色炭质泥岩,.黑色炭质泥岩,I,,,,,,
220620,P3632,39,182.3,1.3,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3632,40,186.1,3.8,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,.灰色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,41,188.45,2.35,J2x1,,中侏罗统西山窑组下段,,粉砂,粉砂岩,.灰色粉砂岩,.灰色粉砂岩,I,,,,,,
220620,P3632,42,192.15,3.7,J2x1,,中侏罗统西山窑组下段,,细砂,细砂岩,.灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,43,207.2,15.05,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,.灰色、黄色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色、黄色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,44,207.5,0.3,J2x1,,中侏罗统西山窑组下段,,粉砂,粉砂岩,.灰色粉砂岩,.灰色粉砂岩,I,,,,,,
220620,P3632,45,209,1.5,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,黄色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,黄色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,46,209.95,0.95,J2x1,,中侏罗统西山窑组下段,,砾,砂砾岩,黄色砂砾岩，砾石成分为石英，砾径4~8mm，分选差，次圆状。砂质成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,黄色砂砾岩，砾石成分为石英，砾径4~8mm，分选差，次圆状。砂质成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,47,213.3,3.35,J1s,,下侏罗统三工河组,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3632,48,215.45,2.15,J1s,,下侏罗统三工河组,,粉砂,粉砂岩,.灰色粉砂岩,.灰色粉砂岩,I,,,,,,
220620,P3632,49,216,0.55,J1s,,下侏罗统三工河组,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3632,50,217,1,J1s,,下侏罗统三工河组,,细砂,细砂岩,.灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,51,218.25,1.25,J1s,,下侏罗统三工河组,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3632,52,220.55,2.3,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,灰色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,灰色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,53,228.45,7.9,J1s,,下侏罗统三工河组,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3632,54,229.2,0.75,J1s,,下侏罗统三工河组,,中砂,中砂岩,.灰色中砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色中砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,55,230.8,1.6,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,.灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,56,231.1,0.3,J1s,,下侏罗统三工河组,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3632,57,234.9,3.8,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,灰色细砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,58,235.65,0.75,J1s,,下侏罗统三工河组,,泥,含炭泥岩,黑色炭质泥岩,黑色炭质泥岩,I,,,,,,
220620,P3632,59,238.3,2.65,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3632,60,239,0.7,J1s,,下侏罗统三工河组,,煤,煤,第五煤,第五煤,I,,,,,,
220620,P3632,61,240,1,J1s,,下侏罗统三工河组,,粉砂,粉砂岩,灰色粉砂岩,灰色粉砂岩,I,,,,,,
220620,P3632,62,243,3,J1s,,下侏罗统三工河组,,中砂,中砂岩,黄色中砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,黄色中砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,63,243.3,0.3,J1s,,下侏罗统三工河组,,泥,含炭泥岩,.黑色炭质泥岩,.黑色炭质泥岩,I,,,,,,
220620,P3632,64,243.8,0.5,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3632,65,244.2,0.4,J1s,,下侏罗统三工河组,,中砂,中砂岩,.黄色中砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.黄色中砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,66,244.8,0.6,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,.黄色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.黄色粗砂岩，成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,67,247.8,3,J1s,,下侏罗统三工河组,,砾,砂砾岩,.黄色砂砾岩，砾石成分为石英，砾径4~8mm，分选差，次圆状。砂质成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,.黄色砂砾岩，砾石成分为石英，砾径4~8mm，分选差，次圆状。砂质成分以石英为主，岩屑次之，少量长石，分选差，次圆~次棱角状，泥质胶结，固结疏松。,I,,,,,,
220620,P3632,68,253.04,5.25,J1s,,下侏罗统三工河组,,泥,泥岩,.灰色泥岩,.灰色泥岩,I,,,,,,
220620,P3640,1,10,10,Q,,第四系,,砾,第四系,第四系（据测井）,第四系（据测井）,I,,,,,,
220620,P3640,2,13.95,3.95,J2t,,上侏罗统头屯河组,,粗砂,粗砂岩,粗砂岩（据测井）,粗砂岩（据测井）,I,,,,,,
220620,P3640,3,18.85,4.9,J2t,,上侏罗统头屯河组,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,4,22.65,3.8,J2t,,上侏罗统头屯河组,,砾,砂砾岩,砂砾岩（据测井）,砂砾岩（据测井）,I,,,,,,
220620,P3640,5,26.5,3.85,J2t,,上侏罗统头屯河组,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,6,29.8,3.3,J2t,,上侏罗统头屯河组,,粗砂,粗砂岩,粗砂岩（据测井）,粗砂岩（据测井）,I,,,,,,
220620,P3640,7,36.2,6.4,J2t,,上侏罗统头屯河组,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,8,42.5,6.3,J2t,,上侏罗统头屯河组,,中砂,中砂岩,中砂岩（据测井）,中砂岩（据测井）,I,,,,,,
220620,P3640,9,51.7,9.2,J2t,,上侏罗统头屯河组,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,10,55.4,3.7,J2t,,上侏罗统头屯河组,,粗砂,粗砂岩,粗砂岩（据测井）,粗砂岩（据测井）,I,,,,,,
220620,P3640,11,72.9,17.5,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,12,76,3.1,J2x3,,中侏罗统西山窑组上段,,中砂,中砂岩,中砂岩（据测井）,中砂岩（据测井）,I,,,,,,
220620,P3640,13,95.95,19.95,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,14,96.3,0.35,J2x3,,中侏罗统西山窑组上段,,煤,煤,煤（据测井）,煤（据测井）,I,,,,,,
220620,P3640,15,98.55,2.25,J2x3,,中侏罗统西山窑组上段,,细砂,细砂岩,细砂岩（据测井）,细砂岩（据测井）,I,,,,,,
220620,P3640,16,100.4,1.85,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,17,102,1.6,J2x3,,中侏罗统西山窑组上段,,细砂,细砂岩,细砂岩（据测井）,细砂岩（据测井）,I,,,,,,
220620,P3640,18,102.75,0.75,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,19,108.95,6.2,J2x2,,中侏罗统西山窑组中段,,煤,煤,第十煤层（M10），可作为区域标志层（据测井）,第十煤层（M10），可作为区域标志层（据测井）,I,,,,,,
220620,P3640,20,120.05,11.1,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,21,121.25,1.2,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤（据测井）,煤（据测井）,I,,,,,,
220620,P3640,22,122.6,1.35,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,23,123.25,0.65,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤（据测井）,煤（据测井）,I,,,,,,
220620,P3640,24,131.2,7.95,J2x2,,中侏罗统西山窑组中段,,泥,粉砂质泥岩,粉砂质泥岩（据测井）,粉砂质泥岩（据测井）,I,,,,,,
220620,P3640,25,131.8,0.6,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤（据测井）,煤（据测井）,I,,,,,,
220620,P3640,26,132.8,1,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩（据测井）,泥岩（据测井）,I,,,,,,
220620,P3640,27,150.55,17.75,J2x1,,中侏罗统西山窑组下段,,煤,煤,第八煤层（M8），可作为区域标志层,第八煤层（M8），可作为区域标志层,I,,,,,,
220620,P3640,28,158.25,7.7,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,29,159,0.75,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,30,160.6,1.6,J2x1,,中侏罗统西山窑组下段,,泥,含炭泥岩,黑色炭质泥岩,黑色炭质泥岩,I,,,,,,
220620,P3640,31,162.1,1.5,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,32,163.6,1.5,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,33,166.75,3.15,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,黄色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,黄色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,I,,,,,,
220620,P3640,34,168.9,2.15,J2x1,,中侏罗统西山窑组下段,,中砂,中砂岩,灰色中砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色中砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,35,174,5.1,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,黄色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,黄色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,I,,,,,,
220620,P3640,36,176.45,2.45,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,37,176.75,0.3,J2x1,,中侏罗统西山窑组下段,,煤,煤,黑色煤,黑色煤,I,,,,,,
220620,P3640,38,179.35,2.6,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,39,184.45,5.1,J2x1,,中侏罗统西山窑组下段,,砾,砂砾岩,黄色砂砾岩，砾径2-5mm，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,黄色砂砾岩，砾径2-5mm，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,I,,,,,,
220620,P3640,40,187.6,3.15,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,41,190.65,3.05,J1s,,下侏罗统三工河组,,砾,砂砾岩,砂砾岩（据测井）,砂砾岩（据测井）,I,,,,,,
220620,P3640,42,193.95,3.3,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,43,194.55,0.6,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,44,196.3,1.55,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,45,202.6,6.3,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,46,210.05,7.45,J1s,,下侏罗统三工河组,,砾,砂砾岩,灰色砂砾岩，砾径2-5mm，，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色砂砾岩，砾径2-5mm，，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,47,212.1,2.05,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,48,212.55,0.45,J1s,,下侏罗统三工河组,,煤,煤,黑色煤,黑色煤,I,,,,,,
220620,P3640,49,213.6,1.05,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,50,215.55,1.95,J1s,,下侏罗统三工河组,,细砂,细砂岩,灰色细砂岩，，泥质胶结，固结疏松，发育中等粘土化蚀变,灰色细砂岩，，泥质胶结，固结疏松，发育中等粘土化蚀变,I,,,,,,
220620,P3640,51,218.55,3,J1s,,下侏罗统三工河组,,粗砂,粗砂岩,浅黄色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,浅黄色粗砂岩，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,I,,,,,,
220620,P3640,52,223.35,4.8,J1s,,下侏罗统三工河组,,砾,砂砾岩,浅黄色砂砾岩，砾径2-5mm，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,浅黄色砂砾岩，砾径2-5mm，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变,I,,,,,,
220620,P3640,53,229.15,5.8,J1s,,下侏罗统三工河组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3640,54,230.55,1.4,J1b,,下侏罗统八道湾组,,煤,煤,第五煤层（M5)，可作为区域标志层,第五煤层（M5)，可作为区域标志层,I,,,,,,
220620,P3640,55,232.1,1.55,J1b,,下侏罗统八道湾组,,泥,泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3644,1,28.3,18.3,Q,,第四系,,砾,第四系,第四系，根据物探测井解释,第四系，根据物探测井解释,I,,,,,,
220620,P3644,2,48.4,2,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，少量炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，少量炭屑。,I,,,,,,
220620,P3644,3,54.2,25.9,J2t,,上侏罗统头屯河组,,泥,泥岩,泥岩，根据物探测井解释,泥岩，根据物探测井解释,I,,,,,,
220620,P3644,4,68.4,14.2,J2t,,上侏罗统头屯河组,,粗砂,粗砂岩,粗砂岩，根据物探测井解释,粗砂岩，根据物探测井解释,I,,,,,,
220620,P3644,5,78.6,10.2,J2x3,,中侏罗统西山窑组上段,,粉砂,泥质粉砂岩,泥质粉砂岩，根据物探测井解释,泥质粉砂岩，根据物探测井解释,I,,,,,,
220620,P3644,6,83.7,5.1,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩，根据物探测井解释,泥岩，根据物探测井解释,I,,,,,,
220620,P3644,7,86.2,2.5,J2x3,,中侏罗统西山窑组上段,,细砂,细砂岩,细砂岩，根据物探测井解释,细砂岩，根据物探测井解释,I,,,,,,
220620,P3644,8,87.7,1.5,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩，根据物探测井解释,泥岩，根据物探测井解释,I,,,,,,
220620,P3644,9,89,1.3,J2x3,,中侏罗统西山窑组上段,,细砂,细砂岩,细砂岩，根据物探测井解释,细砂岩，根据物探测井解释,I,,,,,,
220620,P3644,10,90,1,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,泥岩，根据物探测井解释,泥岩，根据物探测井解释,I,,,,,,
220620,P3644,11,96.4,6.4,J2x2,,中侏罗统西山窑组中段,,煤,煤（M10）,第十煤层（M10）可作为区域标志层，根据物探测井解释,第十煤层（M10）可作为区域标志层，根据物探测井解释,I,,,,,,
220620,P3644,12,97.8,1.4,J2x2,,中侏罗统西山窑组中段,,粗砂,粗砂岩,粗砂岩，根据物探测井解释,粗砂岩，根据物探测井解释,I,,,,,,
220620,P3644,13,105.6,7.8,J2x2,,中侏罗统西山窑组中段,,粉砂,粉砂岩,粉砂岩，根据物探测井解释,粉砂岩，根据物探测井解释,I,,,,,,
220620,P3644,14,106.8,1.2,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释,煤，根据物探测井解释,I,,,,,,
220620,P3644,15,108.2,1.4,J2x2,,中侏罗统西山窑组中段,,粉砂,粉砂岩,粉砂岩，根据物探测井解释,粉砂岩，根据物探测井解释,I,,,,,,
220620,P3644,16,108.8,0.6,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释,煤，根据物探测井解释,I,,,,,,
220620,P3644,17,116.8,8,J2x2,,中侏罗统西山窑组中段,,粉砂,粉砂岩,粉砂岩，根据物探测井解释,粉砂岩，根据物探测井解释,I,,,,,,
220620,P3644,18,117.2,0.4,J2x2,,中侏罗统西山窑组中段,,粗砂,粗砂岩,粗砂岩，根据物探测井解释,粗砂岩，根据物探测井解释,I,,,,,,
220620,P3644,19,117.7,0.5,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释,煤，根据物探测井解释,I,,,,,,
220620,P3644,20,118.5,0.8,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩，根据物探测井解释,泥岩，根据物探测井解释,I,,,,,,
220620,P3644,21,135.4,16.9,J2x1,,中侏罗统西山窑组下段,,煤,煤（M8）,第八煤层（M8），可作为区域标志层。,第八煤层（M8），可作为区域标志层。,I,,,,,,
220620,P3644,22,141,5.6,J2x1,,中侏罗统西山窑组下段,,泥,灰色泥岩,灰色泥岩，见炭屑。,灰色泥岩，见炭屑。,I,,,,,,
220620,P3644,23,141.4,0.4,J2x1,,中侏罗统西山窑组下段,,泥,含炭泥岩,含炭泥岩,含炭泥岩,I,,,,,,
220620,P3644,24,146.4,5,J2x1,,中侏罗统西山窑组下段,,泥,灰色泥岩,灰色泥岩，发育炭屑。,灰色泥岩，发育炭屑。,I,,,,,,
220620,P3644,25,150.6,2.2,J2x1,,中侏罗统西山窑组下段,,粗砂,黄色粗砂岩,黄色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,黄色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,I,,,,,,
220620,P3644,26,158.6,12.2,J2x1,,中侏罗统西山窑组下段,,粗砂,红色粗砂岩,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,I,,,,,,
220620,P3644,27,159,0.4,J2x1,,中侏罗统西山窑组下段,,细砂,浅红色细砂岩,浅红色细砂岩，成分石英为主，长石少量，分选较好，次圆状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,浅红色细砂岩，成分石英为主，长石少量，分选较好，次圆状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,I,,,,,,
220620,P3644,28,161.6,2.6,J2x1,,中侏罗统西山窑组下段,,粗砂,黄色粗砂岩,黄色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,黄色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,I,,,,,,
220620,P3644,29,162.2,0.6,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，少量炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，少量炭屑。,I,,,,,,
220620,P3644,30,163,0.8,J2x1,,中侏罗统西山窑组下段,,粗砂,黄色粗砂岩,黄色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,黄色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,I,,,,,,
220620,P3644,31,163.2,0.2,J2x1,,中侏罗统西山窑组下段,,泥,炭质泥岩,黑色炭质泥岩,黑色炭质泥岩,I,,,,,,
220620,P3644,32,163.4,0.2,J2x1,,中侏罗统西山窑组下段,,粉砂,红色粉砂岩,红色粉砂岩,红色粉砂岩,I,,,,,,
220620,P3644,33,165.2,1.8,J2x1,,中侏罗统西山窑组下段,,粗砂,红色粗砂岩,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,I,,,,,,
220620,P3644,34,170.6,5.4,J2x1,,中侏罗统西山窑组下段,,砾,黄色砂砾岩,黄色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-6mm，次棱角状；砂质成分石英为主，岩屑次之，长石少量，分选较差，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强褐铁矿化蚀变。,黄色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-6mm，次棱角状；砂质成分石英为主，岩屑次之，长石少量，分选较差，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强褐铁矿化蚀变。,I,,,,,,
220620,P3644,35,173.2,2.6,J2x1,,中侏罗统西山窑组下段,,粗砂,红色粗砂岩,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等分散状粘土化蚀变，强分散状褐铁矿化蚀变。,I,,,,,,
